# File generated by CMD 2.4 (http://stev.oapd.inaf.it/cmd) on Mon Oct 29 23:21:36 CET 2012
# PARSEC isochrones, early release (v0.1)
# Basic reference: Bressan et al. (2012, MNRAS in press, arXiv:1208.4498)
# Warning: no TP-AGB phase is included! They are still in preparation.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	3.9811e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019000	6.6000	2.89862466	2.8986	1.9122	4.0841	4.2704	-0.011	0.211	0.565	0.657	0.698	0.756	0.885	0.925	0.956	3.30157042	0
	0.019000	6.6000	3.01063132	3.0106	1.9150	4.0934	4.3211	-0.018	0.225	0.604	0.700	0.743	0.805	0.942	0.984	1.017	3.30393529	0
	0.019000	6.6000	3.04465699	3.0447	1.9163	4.0946	4.3297	-0.021	0.224	0.607	0.703	0.747	0.809	0.947	0.990	1.023	3.30460906	1
	0.019000	6.6000	3.27375436	3.2738	2.0414	4.1169	4.3252	-0.333	-0.040	0.406	0.514	0.563	0.631	0.789	0.837	0.875	3.30867529	1
	0.019000	6.6000	3.47375417	3.4738	2.1403	4.1343	4.3216	-0.581	-0.244	0.248	0.365	0.417	0.492	0.663	0.715	0.756	3.31164670	1
	0.019000	6.6000	3.67375422	3.6738	2.2323	4.1503	4.3182	-0.811	-0.431	0.101	0.227	0.282	0.362	0.545	0.601	0.645	3.31418800	1
	0.019000	6.6000	3.87375426	3.8738	2.3196	4.1654	4.3143	-1.029	-0.604	-0.037	0.098	0.156	0.240	0.435	0.494	0.540	3.31638026	1
	0.019000	6.6000	4.07375431	4.0738	2.4010	4.1792	4.3099	-1.232	-0.764	-0.166	-0.024	0.037	0.125	0.330	0.391	0.440	3.31828451	1
	0.019000	6.6000	4.33687735	4.3369	2.5035	4.1966	4.3043	-1.489	-0.961	-0.327	-0.177	-0.111	-0.018	0.198	0.263	0.315	3.32042289	1
	0.019000	6.6000	4.53687716	4.5369	2.5762	4.2088	4.2996	-1.671	-1.100	-0.443	-0.287	-0.218	-0.121	0.103	0.171	0.225	3.32181883	1
	0.019000	6.6000	4.73687696	4.7369	2.6455	4.2205	4.2961	-1.844	-1.231	-0.552	-0.390	-0.318	-0.218	0.015	0.084	0.140	3.32305121	1
	0.019000	6.6000	4.93687725	4.9369	2.7110	4.2311	4.2909	-2.007	-1.357	-0.657	-0.490	-0.416	-0.312	-0.073	-0.001	0.057	3.32414508	1
	0.019000	6.6000	5.13687706	5.1369	2.7731	4.2409	4.2852	-2.163	-1.477	-0.759	-0.587	-0.510	-0.404	-0.158	-0.084	-0.025	3.32511997	1
	0.019000	6.6000	5.33687735	5.3369	2.8339	4.2511	4.2818	-2.315	-1.591	-0.855	-0.679	-0.599	-0.489	-0.237	-0.161	-0.100	3.32598972	1
	0.019000	6.6000	5.59999990	5.6000	2.9094	4.2631	4.2753	-2.503	-1.736	-0.979	-0.796	-0.714	-0.600	-0.341	-0.262	-0.198	3.32699823	1
	0.019000	6.6000	5.80000019	5.8000	2.9643	4.2719	4.2708	-2.641	-1.841	-1.068	-0.882	-0.797	-0.680	-0.415	-0.335	-0.270	3.32767653	1
	0.019000	6.6000	6.00000000	6.0000	3.0172	4.2803	4.2661	-2.773	-1.942	-1.155	-0.965	-0.878	-0.759	-0.488	-0.407	-0.340	3.32828951	1
